status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Ongoing,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"Action, Adult, Drama, Harem, Horror, Mature, Shounen, Supernatural",1,1,0,1,0,0,0,Nihon Kinki Hikyou Retsuden,1,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=141350,0,0,0
Complete,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Adult, Adventure, Comedy, Drama, Harem, Historical, Seinen",1,0,0,1,1,0,1,Nijitte Monogatari,0,0,0,N/A ,110,http://www.mangaupdates.com/series.html?id=26298,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Romance, Shounen",1,0,0,1,0,0,1,Nidome no Jinsei wo Isekai de,1,0,0,"Suddenly, I was informed by a girl who proclaimed herself as God. ""Kunugi Renya-san, you have died."" This is a tale that starts when our protagonist dies in his previous life, and is sent by a girl who seems to be god to lead a second life in a different world. ",3,http://www.mangaupdates.com/series.html?id=137168,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",0,0,0,0,0,0,0,Niboshi-kun no Hentai,1,0,0,"From : Nekota Kuniboshi (aka Niboshi) is known for his perversion. All the girls at his school despise him, except for Yumeno Shizuku. Shizuku is nice, smart, and the prettiest girl. The fact that she talks to him confuses Niboshi to no end, and he has no idea how to deal with it. While Shizuku is away from her desk, Niboshi finds a half empty water bottle. He drinks out of it and proceeds to stalk Shizuku while she practices her gymnastics. As he watches her practice, he wishes that he could turn into the suit that she is wearing. To his surprise, his wish comes true! Now, he finds out that the liquid he drank from the water bottle was in fact, a chemical created by Shizuku's father that allows him to turn into any object he wishes. An odd experimental relationship begins between Niboshi and Shizuku. [DrCoke] ",5,http://www.mangaupdates.com/series.html?id=91267,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Comedy, Harem, Romance, Shoujo",0,0,0,1,0,0,0,Nettai Deracine Houshokuten,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=131486,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Hentai",0,0,0,0,0,0,0,Nettori Yomehaha Uzuki Zakari,0,0,0,1. Musume no Kare Extra Chapter (My Daughter's Boyfriend Extra Chapter ; 娘の彼　番外編) 2. Prequel (My Daughter's Boyfriend ; 娘の彼　前編) 3. Sequel (My Daughter's Boyfriend ; 娘の彼　後編) 4. (Blondie! ; キンパツ！) 5. Motto Shiyo♡ (もっとしよ♡) 6. Fuuki no Midara (風紀の淫ら) 7. Mousou (妄想) 8. Oshikake Seito (おしかけ生徒) 9-13. 1-5 (Dark Elf ; 黒妖精　第１話〜第５話) 14. Kazoku no Shouzou (家族の肖像) Afterword (あとがき) ,1,http://www.mangaupdates.com/series.html?id=125048,0,1,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Netsuai Prince - Onii-chan wa Kimi ga Suki,0,0,0,"Due to the second marriage of her mother, lively high-school student Amamiya Matsuri becomes the younger sister of the super popular idol group of triplets ""Terzetto""! Star celebrities for stepbrothers?! A forbidden secret love with a perfect prince ★ ",8,http://www.mangaupdates.com/series.html?id=123280,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Neto Yome VS 7-nin no Kunoichi Gundan,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=73390,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Netorare Kanojo,0,0,0,1-5. Pussy Buffet 6-8. After School XXX Club 9. Pussy Buffet After Story ,1,http://www.mangaupdates.com/series.html?id=78393,1,1,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen",0,1,0,0,1,0,0,Night Bound,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=145451,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Adventure, Comedy, Drama, Fantasy, Harem, Romance, Shoujo",1,0,0,0,0,0,1,Neo Angelique,0,0,0,"From : The orphan girl Angelique lives in Hidamari Villa with four other comrades who make up the Orb Hunters. They aid her in purifying otherworldly creatures known as Thanatoi who attack the populace, draining them of their life energy. Two large organizations also oppose this threat, while its members try to discover more about the Orb Hunters and a possible connection with the legend of the Queen. ",5,http://www.mangaupdates.com/series.html?id=12999,0,0,0
Unknown,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Mature, Romance, Shounen",0,1,0,1,0,0,0,Neko-gami Tama,1,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=54382,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,1,1,0,0,Nejimaki Kagyu,0,0,0,"Negizawa Kamo once tearfully promised his weak childhood friend Kagyu Jubei that he would grow up to be a teacher who would not stand for bullying. Several years later, as a teacher, he meets Kagyu once more under strange circumstances to say the least. While Negizawa was training to become a great teacher, Kagyu (who, like most women, fell for Negizawa) polished her fists so that she could protect him when they met again. Hilarity ensues as Negizawa strives to become the teacher he once dreamed of being and Kagyu protects his chastity from the numerous women who lust after his sweet behind. ",16,http://www.mangaupdates.com/series.html?id=63542,1,0,0
Complete,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Hentai, Supernatural",0,0,0,0,0,0,0,Nekokino to Ame no Machi,0,0,0,"One rainy day Amamiya came back to his apartment and found a strange mushroom growing on the floor. And when he tried to pick it up and throw away mushroom transformed into a girl with mushroom hat and cat ears. Apparently she is a catshroom. He doesn't like mushrooms but on the other had he likes cat ears. So what should he do? And why does this girl cling to the ""mushroom"" between his legs? ",1,http://www.mangaupdates.com/series.html?id=47979,0,1,0
Ongoing,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife, Seinen, Supernatural, Yuri",0,0,0,0,1,0,0,Nejimage Factor,0,0,0,N/A ,5,http://www.mangaupdates.com/series.html?id=113506,1,0,0
Complete,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, Seinen, Supernatural",1,0,0,0,1,0,0,Nemureru Hoshi,0,0,0,"NAGAI Junpei, a high school freshman, wakes up one day to find all of humanity in a deep sleep. In a free world, overflowing with desires, his strange survival days begin. In volume 4 is included the oneshot: . ",4,http://www.mangaupdates.com/series.html?id=10564,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, SchoolLife, Shounen",0,0,0,1,0,0,0,Negima!? Neo,1,0,0,"Features the same characters and locations as , however, this series has a different story than the original. The new storyline explains the addition of punctuation to the title. ",7,http://www.mangaupdates.com/series.html?id=3972,1,0,0
Complete,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Drama, Ecchi, Harem, Mature, Scifi, Seinen, Supernatural",1,1,0,1,1,0,0,Needless,0,0,0,"The year is 2130. After the third world war, large contaminated areas known as ""Blackspots"" formed all over Japan. Large Walls were used to quarantine off these ""Blackspots"". In time, signs of inhabitance appeared within these wastelands. Among the survivors who had been abandoned inside the Blackspots, labeled as ""those who were unneeded"", came forth possessors of uncanny abilities -- Fire, wind, brute strength... they were defined by their supernatural abilities. Others, fearful of their powers, expelled them and named them - Needless. ",16,http://www.mangaupdates.com/series.html?id=1076,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Romance, SchoolLife",0,0,0,0,0,0,0,Natsuiro Asagao Residence,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=94159,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, SchoolLife, Seinen",1,0,0,0,1,0,0,Nanawo Chitoitsu,0,0,0,N/A ,3,http://www.mangaupdates.com/series.html?id=72373,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Naninimo Shiranai,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=13537,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Comedy, Ecchi, Harem, Mystery, Romance, SchoolLife, Seinen, Supernatural",0,0,0,0,1,0,0,Nazo no Kanojo X,0,0,0,"One day, a strange transfer student appears before Tsubaki. Urabe Mikoto is an antisocial girl, whose hobby is just sleeping during class-breaks. One day, Tsubaki goes to wake her up and accidentally tastes her drool... and gets hooked on that! After that, he starts going out with her and gets to know her better. Her second hobby, as it turns out, is carrying around scissors in her panties and cutting paper into flowers... ",12,http://www.mangaupdates.com/series.html?id=4771,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Romance, SchoolLife",0,0,0,0,0,0,0,Nanairo Tougarashi,0,0,0,1. Kimi wa Takumashii Zou 2. Setsugiri no Oka 3. Fuck or Die 4. Kinjou Tenka 5. Girls Be Ambitious! 6. Nee-chin to Ofuro (Bathing with Sister) 7. Mata no Kyoushitsu 8. Anata ni Menkyo Kaiden 9. Hokka Hoka Kintoki ,1,http://www.mangaupdates.com/series.html?id=43510,1,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Natsumitsu x Harem,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=117361,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Harem, Josei, Romance",0,0,0,0,0,0,0,Nanairo no Enbukyoku,0,0,0,"Shizuka is a normal girl, enjoying her life with friends and family. Unknown to her, her life is about to change overnight! She becomes an heiress to a large family corporation, and has to adjust to living a very different life than what she is accustomed to. Along her new path are seven men, each either handsome, charming or plain mysterious. How will these men impact her life? Will Shizuka ever get used to her life? What would life be like if you became a princess overnight? ",1,http://www.mangaupdates.com/series.html?id=54258,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Namaiki Oppai Banchou,0,0,0,1-7. 8. Mumyou no Kaii 9. Ojou-sama Yokkyuu 10.  ,1,http://www.mangaupdates.com/series.html?id=113484,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Nana Mix!,1,0,0,"Nanami transfers to St. Marivel (Mary Bell) High School from America as she looks for her childhood friend, Kotaro. In a school where the ratio of male students to female students is 1:20 respectively, Nanami gets involved in a conflict with a male student who is almost twice her size. As Nanami was about to engage in battle, she catches a glimpse of Kotaro and stops, allowing the male student to grab hold of her! How will she get out of this situation? ",3,http://www.mangaupdates.com/series.html?id=28632,1,0,0
Unknown,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"Drama, Fantasy, Harem, Historical, Mystery, Romance, Shounen, Supernatural",1,0,0,0,0,0,0,Naki Shoujo no Tame no Pavane,1,0,0,"From : During a field trip to the imperial capital, Tokyo, Kaga Nanao overhears the beautiful melody of a violin and immediately becomes captivated by it. In order to meet the mystery violinist, Nanao learns the violin and defies her father's wishes by attending the Marianne Music Academy for girls in Tokyo. Upon arriving at the school, Nanao comes across her mystery violinist who turns out to be Sagami Takenomaru, the violin prodigy and adopted son of the famous violinist, Sagami Chougo-sensei. However, Takenomaru isn't just a regular person, he's determined to complete a mission and fulfill a contract... Note: ""Naki Shoujo no Tame no Pavane"" means ""Pavane for a Dead Girl"" and is a wordplay on the Japanese translation of a solo piano piece, written by French composer Maurice Ravel in 1899, called ""Pavane pour une infante défunte"" - Naki Ōjo no Tame no Pavane or Pavane for a Dead Princess. ",7,http://www.mangaupdates.com/series.html?id=33464,0,0,0
Complete,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife, Yuri",0,0,0,0,0,0,0,Nadeshiko Hiyori,0,0,0,N/A ,7,http://www.mangaupdates.com/series.html?id=121974,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Nana to Kaoru,0,0,0,"Kaoru is a 17-year-old virgin who has an SM fetish.  He secretly dreams about an SM relationship with his childhood friend Nana.  One day Kaoru's mom asks Nana to hide all his SM toys so he'll study for a change.  However, Nana finds the leather one-piece that Kaoru bought and tries it on, but she accidentally locks it and doesn't have the key! The beginning of their super strange relationship. Note: The chapter numbers were reset after moving from Young Animal Arashi to Young Animal. ",18,http://www.mangaupdates.com/series.html?id=22343,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, SchoolLife, Seinen",0,0,0,0,1,0,0,Nadeshiko Swim,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=74207,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Adventure, Comedy, Ecchi, Fantasy, Harem, Romance, Shounen",0,0,0,0,0,0,1,Nagasarete Airantou,1,0,0,"Ikuto Touhohin just had a last fight with his old man, one that led him to make a rash decision to run away from home. He boards a ship, deciding to take a vacation, but the ship is suddenly hit by a huge storm--one that sends Ikuto overboard! When he regains consciousness, he realizes he is still alive… on some island. An isolated island. An isolated island with nothing but girls and talking animals. Stranded on an island with only girls, no electricity, gas, radio, television… like he was back in the stone age. ",29,http://www.mangaupdates.com/series.html?id=418,0,0,0
Complete,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Seinen, Yuri",0,0,0,0,1,0,0,My Pure Lady,0,0,0,"FAIRLADY Z runs in the Metropolitan expressway gloriously. The driver is a beautiful married woman!? By meeting her, ..., Singleman TAGAMI transforms himself into ""Suppleman"" who is a lovely technician to heal women. ",21,http://www.mangaupdates.com/series.html?id=11870,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Romance, SchoolLife, Shoujo",1,0,0,0,0,0,0,Nadeshiko Club,0,0,0,"From : Reo-chan, a first-year girl, gets dumped by her boyfriend because she's not skilled in the home economic traits he believes women should have. Her ex tells her that she must apply to a ""housework"" club before he will reconsider going out with her. Therefore Reo-chan has little choice but to join. Here's the catch: the only members are four gorgeous bishies. The other first year in the club, Irinaka, competes with her a lot. As the story progresses Reo and Irinaka get forced into a lot of interesting situations together and in the meantime become closer and closer. ",7,http://www.mangaupdates.com/series.html?id=338,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,My Hisho Maria,0,0,0,In the series: V.1 - V.2 -  ,2,http://www.mangaupdates.com/series.html?id=55817,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Harem, Romance, Seinen",1,0,0,0,1,0,0,My Home Mirano,0,0,0,"Mirano is a 20-year-old girl who loves to do house chores. In fact, she makes it her ultimate career. It's not as easy as many would think. She somehow feel like an actress because at certain times, she feels that she plays the role of a sister but other times, she plays a mother. But she enjoys it nonetheless. So begins the tales of her housekeeping tasks... ",15,http://www.mangaupdates.com/series.html?id=2023,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, GenderBender, Harem, Seinen",0,0,0,0,1,1,0,My Doll House,0,0,0,"From Imangascans: Mahiro has two goals in life: first, to finally confess to his childhood friend who he loved for so long and second, to become a famous model. But there are various obstacles in Mahiro's path! For one thing, he dresses as a girl, named Hanabusu Arisu, when modeling. As if that wasn't enough, every woman in his vicinity gets the urge to spread her legs because of the special pheromone he emits! Will Mahiro ever come to confess his love to Miwa, or will he simply widen his harem and get engulfed in endless orgy? ",3,http://www.mangaupdates.com/series.html?id=37796,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,"Adult, Harem, Hentai, Lolicon, Shotacon",0,0,0,0,0,0,0,My Dear Maid,0,0,0,"The ""One Day"" release is a bonus/extra chapter the author published in Comic Milf Vol. 34 (2017-02) after the My Dear Maid tankoubon was published (2016-11-18) ",1,http://www.mangaupdates.com/series.html?id=133850,0,1,0
Complete,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Drama, Ecchi, Fantasy, Harem, Mature, Romance, Scifi, Shounen",1,1,0,1,0,0,0,MuvLuv Unlimited,1,0,0,"Based on the game by Age, sequel to the original MuvLuv game, taking place in an alternate universe where the Earth is invaded by aliens. One day boarding school student Takeshi awakes to find himself in another world, one threatened by mysterious invaders. He soon learns that his only chance of returning home is to join forces with a group of beautiful female warriors, most of them mirror images of classmates and friends. ",4,http://www.mangaupdates.com/series.html?id=7641,0,0,0
Complete,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Drama, Ecchi, Fantasy, Harem, Mature, Mecha, Romance, Scifi, Shounen",1,1,0,1,0,0,0,MuvLuv Alternative,1,0,1,"In Alternative, Takeru wakes up three years after the end of Unlimited to find himself back in his room. Although he first thinks that everything that had happened to him was a dream, he soon feels that something is wrong, and leaves the house to find that he has been sent back in time to the beginning of the events in Unlimited. Unwilling to accept something like Alternative V, he decides to help professor Kouduki to complete Alternative IV and save mankind. ",17,http://www.mangaupdates.com/series.html?id=23740,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,MuvLuv,1,0,0,"Based on the game by Age, spin-off of the Kimi ga Nozomu Eien game. From Solaris-SVU: Takeru and Sumika have been neighbors and friends since they were little, but when a mysterious girl arrives, and is found in bed with Takeru, their daily lives will be thrown into chaos. ",3,http://www.mangaupdates.com/series.html?id=7640,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Mature, Romance, Seinen",1,1,0,1,1,0,1,Mushoku Tensei - Isekai Ittara Honki Dasu,0,0,0,"A 34-years-old NEET otaku is chased out from his house by his family. Unattractive and penniless, he finds that he has reached a dead end in life and realizes that his life actually could have been much better if he had made better choices in the past. Just when he was at the point of regret, he saw a truck moving at a fast speed straight towards three high schoolers in its path. Mustering all the strength he had, he tried to save them and ended up getting run over by the truck, quickly ending his life. The next time he opened his eyes, he was already reincarnated into a world of sword and magic as Rudeus Greyrat. Born to a new world, a new life, Rudeus decided that, ""This time, I'll really live my life to the fullest with no regret!"" Thus, starts the journey of a man yearning to restart his life. ",7,http://www.mangaupdates.com/series.html?id=110083,0,0,0
Complete,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Supernatural",0,0,0,0,0,0,0,Mukuro no Machi no Nakamatachi,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=60836,0,1,0
Complete,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, SchoolLife, Seinen, Supernatural",0,0,0,0,1,0,0,"Mukashimukashi Aru to Koro ni de wa Nakute... Ima, Boku no Me no Mae ni Onikko ga Iru!",0,0,0,N/A ,2,http://www.mangaupdates.com/series.html?id=91008,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Murenase! Shiiton Gakuen,1,0,0,"Seton Academy, a school full of animals where, thanks to population decline, there are fewer humans than any other creature. Mazama Jin, an animal hater and the only human male in his class, falls in love with Hino Hitomi, the only female human, the moment he lays eyes her. However he soon finds himself entangled with various other creatures after he reluctantly joins the 'pack' of Lanka the wolf, the only other member of her pack. ",3,http://www.mangaupdates.com/series.html?id=133769,1,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, Lolicon, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Mujaki no Rakuen Parallel,0,0,0,N/A ,0,http://www.mangaupdates.com/series.html?id=145666,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, Lolicon, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Mujaki no Rakuen,0,0,0,"Shouta Handa, a 25-year-old NEET, is mocked by his former female classmates who've all become successful, at their class reunion. A mysterious incident at the school pool throws him back in time and lets him deal with those same classmates back when they were fifth grade girls. ",12,http://www.mangaupdates.com/series.html?id=72563,1,0,0
Complete,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Historical, Smut, Yaoi",1,0,0,0,0,0,0,Mugen no Roukaku,0,0,0,"1) Dreamy Pavilion Like the famous Chinese beauty he played on the stage in the Peking opera ""Farewell My Concubine"", Hien longed for a love worth dying for. Will Seijo, a foster son of an eunuch, fulfill Hien's wish? 2) Harem for Two Upon founding their nation, Genko-sama suddenly declared of building his own harem, what will Josei do? 3-4) Resigned Decision Comedic one about a yakuza-wannabe and a policeman. 5) Pavilion of Destruction Prequel oneshot of the merchant Saimon (Cimen in this manga) of  ",1,http://www.mangaupdates.com/series.html?id=5719,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Romance",0,0,0,0,0,0,0,Mozaiku x Sanshimai,0,0,0,"Protagonist Akira Yoshizawa's father remarries the mother of his childhood friends, the three Takai sisters. And the sex crazed zaniness ensues. ",1,http://www.mangaupdates.com/series.html?id=52767,0,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, Seinen, Supernatural",0,1,0,0,1,0,0,Mousou Megane,0,0,0,"Imagine what you could do if you had glasses that could see through the clothes of that cute classmate you’ve had a crush on. Or that young teacher that you daydreamed about the entire time during class. Maybe your long time female friend that you never had the courage to ask out. If you could see their beautiful body without them having a clue, what would you do? ",5,http://www.mangaupdates.com/series.html?id=57084,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Mature, Romance, Seinen",0,1,0,1,1,0,0,Mouse,0,0,0,"Muon Sorata is an ordinary college teacher. However, there is a big secret beneath him. He is actually a mysterious ""MOUSE"" thief. He is smart, wealthy, powerful and influential. Above all, he steals everything. He has three beautiful female subordinates, but you can refer them as his slaves. Momozona Mei, a computer and physics expert; Kuribayashi Yayoi, a chemistry expert; and Kakio Hazuki, an agile fighter, good at combat and sports. And there is nothing that cannot be stolen by ""MOUSE""... ",14,http://www.mangaupdates.com/series.html?id=2059,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Adult, Comedy, Harem, Romance, Seinen",0,0,0,1,1,0,0,Mouse - Bakumatsuden,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=26244,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"Drama, Harem, Horror, Mystery, Psychological, Romance, Seinen, Tragedy",1,0,0,0,1,0,0,Mousugu Shinu Hito (HARUSE Hiroki),0,1,0,"Kominato Riku is a high-school student who aims to be a game designer. The girl next door is his childhood friend, Haju, who is in love with him, but he has fallen head over heels for the school idol Riko. And lastly, there is the transfer student, Nodoka. With that all said you’d think this is the start of some love-comedy harem, but a rumor spreads that Nodoka's received a message that says, “you will die soon”. Riku and the gang’s fate will change in a major way. Who will live, and who will love?  ",4,http://www.mangaupdates.com/series.html?id=100868,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Seinen",0,1,0,0,1,0,0,Mouhitsu Hallucination,0,0,0,"Hirayama, an aspiring manga writer, is thrilled to be chosen as a last minute replacement assistant for a celebrated manga writer he really admires. To his surprise, not only is his boss a woman, but she works semi-nude. In such a distracting environment, Hirayama must find a way to make a good showing of his ability. ",3,http://www.mangaupdates.com/series.html?id=53092,0,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen, Supernatural",0,0,0,0,0,0,0,Moujuusei Shounen Shoujo,1,0,0,"High School student Usami Touru bumped into his classmate Ayabe Reri, one day while taking a stroll. Ayabe is like an idol in their School. She is a usually a quiet and honest beautiful teenage girl. But by chance that night, Touru caught a glimpse of her skipping on top of a rail. The next day, Touru was asked by Ayabe to keep what he saw a secret. How will the relationship of such an unlikely couple play out? ",2,http://www.mangaupdates.com/series.html?id=110907,1,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shoujo",0,0,0,0,0,0,0,Mother Goose no Himitsu no Yukata,0,0,0,N/A ,1,http://www.mangaupdates.com/series.html?id=104471,0,0,0
