status,Historical,Sports,Romance,Supernatural,Scifi,Comedy,Yuri,Yaoi,SliceofLife,Harem,Josei,Fantasy,Horror,Smut,num_chap,Shoujo,Lolicon,ShoujoAi,Ecchi,Tragedy,Adult,Mystery,ShounenAi,Shotacon,genres,Drama,Mature,MartialArts,Action,Seinen,GenderBender,Adventure,title,Shounen,Psychological,Mecha,synopsis,num_vol,baka_url,SchoolLife,Hentai,Doujinshi
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Maji de Watashi ni Koi Shinasai! S - Matsunaga Tsubame Hen,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=76957,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Josei, Romance, Supernatural",0,0,0,0,0,0,0,Majyo Rin,0,0,0,:,3,http://www.mangaupdates.com/series.html?id=41638,0,0,0
Ongoing,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Shounen",0,0,0,0,0,0,0,Maji de Watashi ni Koi Shinasai! S - Kuki Monoshiro Hen,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=102096,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Comedy, Harem, Romance, Seinen",0,0,0,1,1,0,0,Maji de Watashi ni Koi Shinasai!! - After Party!!,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=55475,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,1,0,0,0,Maji de Watashi ni Koi Shinasai!,1,0,0,"Based on the Visual Novel by Minato Soft, this manga contains several features and story lines from the Visual Novel, combining them into one while staying true to the original Visual Novel while ultimately focusing on the main heroine in true story and manga fashion.",6,http://www.mangaupdates.com/series.html?id=54383,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, Harem, Mature, Romance, SchoolLife, Seinen, Supernatural",0,1,0,0,1,0,0,Maji Bura!?,0,0,0,:,2,http://www.mangaupdates.com/series.html?id=59147,1,0,0
Complete,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Scifi",0,0,0,0,0,0,0,Maidroid Yukinojou,0,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=24584,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nyuupuzuma!! - Mesuana Kaihatsu Kurabu,0,0,0,1-3. Wife Development Club,1,http://www.mangaupdates.com/series.html?id=98451,0,1,0
Complete,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Drama, Harem, Romance, Shoujo, SliceofLife",1,0,0,0,0,0,0,Maison de Beauties,0,0,0,:,3,http://www.mangaupdates.com/series.html?id=279,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Maiden/Aid,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=59417,1,0,0
Ongoing,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, SchoolLife, Seinen, Supernatural",0,0,0,1,1,0,0,Occult Maiden - Hishou - Oni o Tsugu Shounen,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=104084,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nyuukan Madam,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=105265,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Nyou Dou?,0,0,0,2-4. Innyou Alice (Pee Drinking Alice) 1-3,1,http://www.mangaupdates.com/series.html?id=64941,1,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nyuu Collection,0,0,0,2. Dai Rankou! Tennis School,1,http://www.mangaupdates.com/series.html?id=113666,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Nyouken!,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=89106,1,1,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, Romance, Seinen, Supernatural",0,0,0,0,1,1,0,Nyotai-ka,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=49790,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Nusunde Lilith,1,0,0,:,3,http://www.mangaupdates.com/series.html?id=15014,1,0,0
Unknown,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,"Comedy, Harem, Romance, SchoolLife, Seinen, Supernatural",0,0,0,0,1,0,0,Nyan Koi!,0,0,0,Manga,6,http://www.mangaupdates.com/series.html?id=29052,1,0,0
Complete,0,0,1,1,0,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen, Supernatural, Yuri",0,0,0,0,1,0,0,Nyatto!,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=44932,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Maid x 4,0,0,0,1-5: Maix x 4,1,http://www.mangaupdates.com/series.html?id=95052,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nurse o Kanojo ni Suru Houhou,0,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=45153,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nyan Nyan Operation,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=87688,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon, Romance",0,0,0,0,0,0,0,Nuko Miko Tan,0,0,0,1-4. Nuko Miko-tan (Cat Priestess-tan),1,http://www.mangaupdates.com/series.html?id=71657,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Maid wa Miracle,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=36140,0,1,0
Complete,1,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,"Action, Comedy, Fantasy, Harem, Historical, Shounen",0,0,0,1,0,0,0,Maid Senki,1,0,0,(from DEL REY),9,http://www.mangaupdates.com/series.html?id=13474,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Maid in Teacher,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=5313,0,1,0
Complete,0,0,1,0,0,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, GenderBender, Harem, Romance, SchoolLife, Seinen, Yuri",0,0,0,0,1,1,0,Maid in Japan,0,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=30729,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,0,0,1,1,0,0,0,0,0,"Comedy, Drama, Ecchi, Fantasy, GenderBender, Harem, Mature, Romance, SchoolLife, ShoujoAi, Shounen",1,1,0,0,0,1,0,Mai-Otome,1,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=1837,1,0,0
Complete,0,0,0,0,1,1,0,0,0,1,0,1,0,0,,0,0,1,1,0,0,0,0,0,"Comedy, Ecchi, Fantasy, GenderBender, Harem, Mature, Scifi, Seinen, ShoujoAi",0,1,0,0,1,1,0,Mai-Otome Arashi,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=7938,0,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, GenderBender, Harem, Romance, SchoolLife, Seinen, Supernatural",0,0,0,0,1,1,0,Nuiguru Mix,0,0,0,the stuffed toy.) It's never the same toy and it always seems to have some sexy girl hugging it close. Then his childhood friend Ako gets involved and Kouta begins to realize Ako is not a child anymore...,5,http://www.mangaupdates.com/series.html?id=18256,1,0,0
Complete,0,0,0,0,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Comedy, GenderBender, Harem, SchoolLife, Scifi, Shounen",0,0,0,1,0,1,0,Mahou Shoujo Neko X,1,0,0,"Peke, one such EVO, has been raised with her master Yamato Yamamoto. Yamato's mother works for the Health Care Center-- the only agency with jurisdiction over the Juujin,  and has developed a special collar that can seal the EVOs' powers. Having used this collar to control Peke's own powers from going berserk, Peke must now release this power to fight and capture the rampaging EVOs to save humanity and to win her master's love.",2,http://www.mangaupdates.com/series.html?id=1289,1,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,"Adventure, Comedy, Fantasy, Harem, Shounen",0,0,0,0,0,0,1,Nui!,1,0,0,"When Kaya runs into trouble one day, it’s not a knight in shining armor, but her stuffed animals that come to her rescue. It may sound crazy, but Kaya isn’t pretending: she loves her stuffed animals so much, they come to life and turn into people! Plushies come in all different shapes and sizes, and so do their hearts—whereas some are nice, there are others who are not so kind.",3,http://www.mangaupdates.com/series.html?id=10528,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Mai Favorite,0,0,0,"Shoutarou inherits a mansion with unusual maids from his grandfather.  Now he must choose which maid will be his exclusive attendant. Trouble is, he's already very interested in one maid--while all the other maids are vying to be appointed his exclusive attendant...",1,http://www.mangaupdates.com/series.html?id=26426,0,1,0
Complete,0,0,1,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Drama, Ecchi, Harem, Mature, Romance, SchoolLife, Scifi, Shounen, Supernatural",1,1,0,1,0,0,0,Mai-Hime,1,0,0,"Yuuichi Tate is overjoyed: He gets to go to a brand new high school. Of course, then he just happens to find out the school he choose is under frequent attack by strange creatures called ''Orphans'', and the school set up a special task force of female members called ''HiME''s, using various elements as their powers, to battle these invaders. That's not all, though. Each member of the HiME task force has their own, unique ''Key'', another person whom, upon being discovered, can team up with the HiME to create a ''Child'', a combative unit specifically needed to effectively battle these Orphans. And with Yuuichi's luck, he just happens to find out he's not just the ''Key'' for one of the HiMEs, but for two... Two highly competitive, rival schoolgirls. And that's only the start of the trouble.",5,http://www.mangaupdates.com/series.html?id=114,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nudist Beach ni Shuugaku Ryokou de!!,0,0,0,9. Yarimoku Beach ni Shuugaku Ryokou de!!;,1,http://www.mangaupdates.com/series.html?id=124356,0,1,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Comedy, Harem, SchoolLife, Seinen",0,0,0,1,1,0,0,Nude Fighter Yuzuki,0,0,0,:,5,http://www.mangaupdates.com/series.html?id=52142,1,0,0
Ongoing,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,1,0,0,"Action, Adventure, Fantasy, Harem, Mystery, Shounen, Supernatural",0,0,0,1,0,0,1,Nozomanu Fushi no Boukensha,1,0,0,Manga,0,http://www.mangaupdates.com/series.html?id=145794,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, GenderBender, Harem, Hentai",0,0,0,0,0,1,0,Nosewasure,0,0,0,Ch.1 - The Start Of Miss Ayano Chuzenji's Sexual Woes -Part 1-,1,http://www.mangaupdates.com/series.html?id=14554,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Drama, Harem, Romance, SchoolLife, Seinen",1,0,0,0,1,0,0,Nozoki Ana,0,0,0,Manga,13,http://www.mangaupdates.com/series.html?id=50009,1,0,0
Ongoing,0,0,1,0,0,1,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,"Action, Adventure, Comedy, Fantasy, Harem, Romance, SliceofLife",0,0,0,1,0,0,1,Nonbiri VRMMOki,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=144068,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, SchoolLife, Seinen",0,0,0,0,1,0,0,Nozoku Hoken Kyoushi,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=75700,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Shounen",0,1,0,0,0,0,0,Nozo x Kimi,1,0,0,"Later that night, he gets a text from Nozomi who happens to live across the way on the same floor of the complex they both live in. She blackmails him into agreeing to show each other's bodies when she texts him. Kimito has to abide by Nozomi's insane demands or risk ruining his school life so they both start their little peep show through each other's windows!",8,http://www.mangaupdates.com/series.html?id=63247,1,0,0
Complete,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Lolicon, Supernatural",0,0,0,0,0,0,0,Non-kun to Obakeyashiki,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=88505,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Ningyo-Hime,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=65255,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nizuma Osenaka Nagashimasu,0,0,0,Volume 1: Anata no Tame da mon! (It's For You),2,http://www.mangaupdates.com/series.html?id=113882,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Nobosetemiteyo!,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=30477,0,1,0
Ongoing,0,0,1,1,1,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Adventure, Comedy, Ecchi, Fantasy, Harem, Romance, Scifi, Seinen, Supernatural",0,0,0,0,1,0,1,No Game No Life,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=90588,0,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, SchoolLife, Shounen",0,0,0,0,0,0,0,Nogizaka Haruka no Himitsu,1,0,0,"Haruka, the school's most unattainable girl, is so idolized in the school for both, her looks and intelligence, that her classmates nickname her L'Étoile De Nuit (The Silver Star of the Night) and Lumière du Clavier (The Shining Princess on the Piano). However, nobody knows that it is only a fake role she assumes to hide her true nature. In reality she is a die-hard fan of anime, manga, and otaku culture.",4,http://www.mangaupdates.com/series.html?id=20066,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,1,0,0,0,"Action, Adult, Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,1,1,0,0,Ninkoi - Karenbo Hichou,0,0,0,"Mikado Shuuji is just an ordinary guy, but he has a very unusual knife that he uses for cooking. It's actually a famous short sword that marks its owner as the head of the ninjas, and now there are hot ninja girls coming after him to take it back. Hinamori Botan is one of those hot ninja girls, but her efforts to attack Shuuji mostly end up inadvertently stripping her. After she concludes that she does not want to steal the sword and kill Shuuji, she ends up deciding to serve him as a ninja instead. Now she must protect him from the other ninja that come to claim his sword and his life.",3,http://www.mangaupdates.com/series.html?id=107952,1,0,0
Complete,1,0,1,1,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Drama, Harem, Historical, Romance, Shoujo, Supernatural",1,0,0,0,0,0,0,Nise no Chigiri,0,0,0,Manga,4,http://www.mangaupdates.com/series.html?id=55018,0,0,0
Complete,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Adventure, Comedy, Drama, Harem, Historical, Seinen",1,0,0,1,1,0,1,Nijitte Monogatari,0,0,0,Manga,110,http://www.mangaupdates.com/series.html?id=26298,0,0,0
Ongoing,0,0,0,1,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0,0,0,"Action, Adult, Drama, Harem, Horror, Mature, Shounen, Supernatural",1,1,0,1,0,0,0,Nihon Kinki Hikyou Retsuden,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=141350,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, Romance, SchoolLife, Seinen",0,1,0,0,1,0,0,Night Bound,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=145451,1,0,0
Complete,0,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Romance, Shounen, Supernatural",0,0,0,0,0,0,0,Niboshi-kun no Hentai,1,0,0,:,5,http://www.mangaupdates.com/series.html?id=91267,0,0,0
Complete,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Hentai",0,0,0,0,0,0,0,Nijiiro Days,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=56321,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, Horror",0,0,0,0,0,0,0,Nightmare Princess,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=98557,0,1,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Action, Comedy, Harem, Romance, Shoujo",0,0,0,1,0,0,0,Nettai Deracine Houshokuten,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=131486,0,0,0
Ongoing,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Romance, Shounen",1,0,0,1,0,0,1,Nidome no Jinsei wo Isekai de,1,0,0,"This is a tale that starts when our protagonist dies in his previous life, and is sent by a girl who seems to be god to lead a second life in a different world.",3,http://www.mangaupdates.com/series.html?id=137168,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Hentai",0,0,0,0,0,0,0,Nettori Yomehaha Uzuki Zakari,0,0,0,2.,1,http://www.mangaupdates.com/series.html?id=125048,0,1,0
Ongoing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, SchoolLife, Shoujo",0,0,0,0,0,0,0,Netsuai Prince - Onii-chan wa Kimi ga Suki,0,0,0,Manga,8,http://www.mangaupdates.com/series.html?id=123280,1,0,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife, Seinen",0,0,0,0,1,0,0,Neto Yome VS 7-nin no Kunoichi Gundan,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=73390,1,0,0
Unknown,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Mature, Romance, Shounen",0,1,0,1,0,0,0,Neko-gami Tama,1,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=54382,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Netorare Kanojo,0,0,0,6-8. After School XXX Club,1,http://www.mangaupdates.com/series.html?id=78393,1,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Adventure, Comedy, Drama, Fantasy, Harem, Romance, Shoujo",1,0,0,0,0,0,1,Neo Angelique,0,0,0,:,5,http://www.mangaupdates.com/series.html?id=12999,0,0,0
Complete,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Romance, Seinen, Supernatural",1,0,0,0,1,0,0,Nemureru Hoshi,0,0,0,In volume 4 is included the oneshot:,4,http://www.mangaupdates.com/series.html?id=10564,0,0,0
Complete,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Fantasy, Harem, Hentai, Supernatural",0,0,0,0,0,0,0,Nekokino to Ame no Machi,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=47979,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Action, Comedy, Ecchi, Harem, Romance, SchoolLife, Seinen",0,0,0,1,1,0,0,Nejimaki Kagyu,0,0,0,"While Negizawa was training to become a great teacher, Kagyu (who, like most women, fell for Negizawa) polished her fists so that she could protect him when they met again.",16,http://www.mangaupdates.com/series.html?id=63542,1,0,0
Ongoing,0,0,1,1,0,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, SchoolLife, Seinen, Supernatural, Yuri",0,0,0,0,1,0,0,Nejimage Factor,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=113506,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Momoiro Geshuku Utopian,0,0,0,Just what is Utopia...?,1,http://www.mangaupdates.com/series.html?id=43468,0,1,0
Complete,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Comedy, Harem, Romance, Seinen",0,0,0,0,1,0,0,Momoiro Clinic,0,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=22347,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,"Ecchi, Fantasy, Harem, Mature, Romance, SchoolLife, Shounen",0,1,0,0,0,0,0,Momo no Majutsushi,1,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=86020,1,0,0
Ongoing,0,0,1,1,0,1,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Comedy, Fantasy, Harem, Romance, Shoujo, Supernatural",0,0,0,0,0,0,0,Momochi-san Chi no Ayakashi Ouji,0,0,0,Manga,12,http://www.mangaupdates.com/series.html?id=92432,0,0,0
Complete,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,1,0,0,0,"Adult, Comedy, Ecchi, Harem, SchoolLife, Shounen, Supernatural",0,0,0,0,0,0,0,Momi-Baraishi,1,0,0,Manga,3,http://www.mangaupdates.com/series.html?id=62664,1,0,0
Unknown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Mom & Gyaru,0,0,0,Manga,,http://www.mangaupdates.com/series.html?id=103788,0,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Mochizuki-san no Koibumi,0,0,0,,1,http://www.mangaupdates.com/series.html?id=68760,1,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Mo-Retsu! Boin Sensei,0,0,0,Manga,5,http://www.mangaupdates.com/series.html?id=6335,1,1,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai, SchoolLife",0,0,0,0,0,0,0,Mizugi Shojo +1,0,0,0,10. Tatami no Ue de Rendezvous,1,http://www.mangaupdates.com/series.html?id=126553,1,1,0
Complete,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,"Comedy, Ecchi, Harem, Mature, SchoolLife, Shounen, Sports",0,1,0,0,0,0,0,Mizuiro Splash,1,0,0,It is a manga about his everyday life in the swimming club surrounded by beautiful girls.,2,http://www.mangaupdates.com/series.html?id=11748,1,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Mix Party,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=84553,0,1,0
Complete,0,0,1,1,0,0,0,0,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,"Fantasy, Harem, Romance, Shoujo, Supernatural",0,0,0,0,0,0,0,Miyako,0,0,0,Manga,1,http://www.mangaupdates.com/series.html?id=63711,0,0,0
Complete,0,0,1,0,0,0,0,0,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,"Drama, Harem, Josei, Mature, Romance, Smut",1,1,0,0,0,0,0,Mitsugoku Marriage,0,0,0,,3,http://www.mangaupdates.com/series.html?id=96347,0,0,0
Complete,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Harem, Hentai",0,0,0,0,0,0,0,Mitsuboshi Onee-san,0,0,0,2. Nayameru Batsuichi Haha (A Confused Divorcee),1,http://www.mangaupdates.com/series.html?id=51532,0,1,0
Complete,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,"Harem, Romance, Shoujo",0,0,0,0,0,0,0,Mitsuaku Harem,0,0,0,:,1,http://www.mangaupdates.com/series.html?id=49786,0,0,0
Ongoing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,"Adult, Drama, Harem, Seinen",1,0,0,0,1,0,0,Mitsu no Kusari Seinen A to no Yakusoku,0,0,0,Manga,2,http://www.mangaupdates.com/series.html?id=141951,0,0,0
